Date  ,Open,High,Low ,Close
13-Aug-21,2117.30,2149.90,2108.95,2145.65
16-Aug-21,2149.35,2203.00,2128.15,2173.50
17-Aug-21,2168.85,2185.20,2147.85,2164.25
18-Aug-21,2174.00,2186.80,2152.60,2172.65
20-Aug-21,2143.00,2172.00,2137.00,2148.25
23-Aug-21,2174.00,2174.00,2132.30,2162.35
24-Aug-21,2165.05,2192.00,2155.60,2183.70
25-Aug-21,2185.40,2220.00,2180.10,2202.60
26-Aug-21,2208.00,2244.90,2205.00,2230.45
27-Aug-21,2237.00,2242.75,2216.05,2227.40
30-Aug-21,2250.00,2275.85,2236.80,2270.25
31-Aug-21,2276.90,2283.75,2242.25,2258.15
01-Sep-21,2273.00,2292.90,2263.00,2267.10
02-Sep-21,2255.00,2307.80,2255.00,2294.40
03-Sep-21,2310.00,2395.00,2302.50,2388.50
06-Sep-21,2413.00,2480.00,2412.00,2425.60
07-Sep-21,2430.00,2458.00,2412.00,2440.90
08-Sep-21,2452.00,2454.00,2406.65,2431.35
09-Sep-21,2427.90,2437.85,2416.10,2425.60
13-Sep-21,2433.00,2433.00,2368.05,2371.55
14-Sep-21,2375.00,2394.00,2366.00,2368.45
15-Sep-21,2368.50,2395.75,2368.50,2378.30
16-Sep-21,2381.55,2436.75,2367.00,2428.20
17-Sep-21,2446.00,2455.85,2375.60,2390.55
20-Sep-21,2372.10,2418.35,2370.00,2394.35
21-Sep-21,2405.00,2416.60,2384.00,2404.70
22-Sep-21,2408.00,2442.00,2398.25,2430.50
23-Sep-21,2447.40,2497.00,2445.50,2489.90
24-Sep-21,2503.55,2505.45,2472.00,2482.70
27-Sep-21,2487.00,2529.90,2475.30,2524.45
28-Sep-21,2534.00,2564.90,2512.80,2548.05
29-Sep-21,2570.00,2570.00,2520.05,2527.85
30-Sep-21,2525.00,2534.60,2500.35,2519.25
01-Oct-21,2501.95,2539.80,2495.00,2523.70
04-Oct-21,2553.00,2574.85,2537.05,2556.15
05-Oct-21,2555.10,2612.00,2547.35,2609.20
06-Oct-21,2619.95,2619.95,2551.10,2559.85
07-Oct-21,2595.00,2598.75,2567.70,2572.40
08-Oct-21,2585.25,2684.40,2581.50,2671.25
11-Oct-21,2701.40,2720.00,2645.35,2652.65
12-Oct-21,2645.00,2683.00,2641.25,2667.80
13-Oct-21,2679.00,2719.50,2669.30,2694.95
14-Oct-21,2700.35,2717.45,2687.20,2700.40
18-Oct-21,2668.60,2745.00,2662.30,2707.60
19-Oct-21,2723.80,2751.35,2708.00,2731.85
20-Oct-21,2742.75,2742.75,2691.50,2700.40
21-Oct-21,2727.40,2728.00,2603.20,2622.50
22-Oct-21,2620.00,2664.90,2611.50,2627.40
25-Oct-21,2680.00,2680.00,2570.00,2601.80
26-Oct-21,2617.10,2668.90,2603.15,2661.05
27-Oct-21,2652.00,2676.80,2619.95,2627.40
28-Oct-21,2620.00,2637.95,2590.50,2598.60
29-Oct-21,2596.15,2596.15,2501.70,2536.25
01-Nov-21,2536.25,2556.00,2494.10,2537.80
02-Nov-21,2545.00,2548.00,2495.25,2500.80
03-Nov-21,2506.05,2520.00,2461.00,2483.60
04-Nov-21,2492.95,2504.90,2490.00,2498.85
08-Nov-21,2519.40,2520.00,2456.40,2501.95
09-Nov-21,2505.00,2528.90,2487.05,2521.70
10-Nov-21,2516.70,2558.00,2503.65,2549.90
11-Nov-21,2540.05,2570.50,2535.55,2554.55
12-Nov-21,2562.90,2598.75,2557.00,2593.10
15-Nov-21,2600.00,2602.20,2570.00,2577.80
16-Nov-21,2572.05,2575.00,2495.00,2517.90
17-Nov-21,2498.95,2498.95,2461.00,2464.00
18-Nov-21,2460.00,2489.00,2450.05,2473.30
22-Nov-21,2436.10,2449.00,2351.00,2363.75
23-Nov-21,2333.05,2401.25,2309.00,2385.85
24-Nov-21,2380.00,2409.90,2343.55,2351.40
25-Nov-21,2373.00,2502.00,2357.15,2492.95
26-Nov-21,2467.80,2477.60,2401.50,2412.60
29-Nov-21,2439.10,2500.00,2399.10,2441.50
30-Nov-21,2468.00,2475.90,2388.85,2405.40
01-Dec-21,2433.00,2474.00,2425.10,2467.00
02-Dec-21,2469.70,2496.20,2461.60,2482.85
03-Dec-21,2498.40,2498.50,2400.00,2408.25
06-Dec-21,2416.00,2425.00,2357.15,2362.60
07-Dec-21,2376.15,2404.00,2360.00,2381.85
08-Dec-21,2424.10,2431.80,2406.30,2418.10
09-Dec-21,2435.00,2474.90,2425.00,2456.45
10-Dec-21,2440.25,2466.00,2430.35,2458.95
13-Dec-21,2473.50,2474.10,2404.00,2409.65
14-Dec-21,2380.00,2406.00,2373.40,2380.15
15-Dec-21,2384.00,2405.00,2361.10,2373.20
16-Dec-21,2405.70,2415.50,2368.65,2403.90
17-Dec-21,2398.05,2408.00,2320.00,2340.45
20-Dec-21,2317.85,2317.85,2247.10,2277.35
21-Dec-21,2311.35,2346.00,2292.20,2311.25
22-Dec-21,2324.90,2371.90,2322.00,2366.10
23-Dec-21,2374.00,2380.00,2358.05,2365.25
24-Dec-21,2370.00,2392.00,2337.55,2372.80
27-Dec-21,2361.55,2378.00,2348.10,2370.25
28-Dec-21,2375.60,2404.85,2373.05,2398.40
29-Dec-21,2391.00,2419.00,2382.10,2402.50
30-Dec-21,2400.00,2404.95,2345.60,2359.10
31-Dec-21,2373.00,2383.90,2360.00,2368.15
03-Jan-22,2365.00,2407.95,2363.55,2403.85
04-Jan-22,2415.90,2461.00,2404.00,2458.10
05-Jan-22,2462.00,2477.00,2432.95,2469.60
06-Jan-22,2451.20,2454.00,2409.00,2416.50
07-Jan-22,2430.95,2458.05,2411.55,2436.00
10-Jan-22,2452.00,2457.00,2416.05,2438.00
11-Jan-22,2436.00,2474.95,2435.00,2455.55
12-Jan-22,2471.30,2524.95,2465.00,2521.10
13-Jan-22,2521.25,2541.00,2508.40,2535.30
14-Jan-22,2535.00,2567.30,2525.85,2539.00
17-Jan-22,2538.00,2565.00,2537.00,2552.25
18-Jan-22,2554.75,2562.35,2515.75,2521.80
19-Jan-22,2530.00,2542.00,2509.00,2521.60
20-Jan-22,2500.05,2509.95,2455.00,2477.45
21-Jan-22,2452.00,2502.25,2452.00,2477.85
24-Jan-22,2475.00,2504.75,2355.10,2377.90
25-Jan-22,2349.55,2388.65,2305.00,2373.25
27-Jan-22,2336.00,2356.10,2311.05,2338.10
28-Jan-22,2365.00,2375.90,2328.40,2335.85
31-Jan-22,2360.20,2406.40,2356.20,2386.60
01-Feb-22,2408.00,2420.60,2347.10,2378.70
02-Feb-22,2407.00,2407.00,2375.10,2383.55
03-Feb-22,2392.00,2401.45,2347.20,2352.75
04-Feb-22,2341.00,2348.45,2321.10,2331.30
07-Feb-22,2342.00,2356.80,2305.00,2317.10
08-Feb-22,2330.65,2360.00,2310.00,2356.05
09-Feb-22,2371.15,2387.20,2358.00,2383.50
10-Feb-22,2395.70,2395.70,2365.10,2381.05
11-Feb-22,2373.25,2384.50,2344.10,2376.40
14-Feb-22,2340.25,2354.95,2313.00,2338.55
15-Feb-22,2351.20,2423.90,2335.70,2417.95
16-Feb-22,2430.00,2433.00,2395.95,2412.95
17-Feb-22,2420.10,2454.90,2410.00,2443.50
18-Feb-22,2444.40,2456.40,2420.15,2424.40
21-Feb-22,2412.00,2437.50,2384.60,2399.90
22-Feb-22,2352.90,2395.90,2347.15,2389.00
23-Feb-22,2401.10,2406.55,2368.00,2374.05
24-Feb-22,2305.00,2339.90,2243.40,2255.75
25-Feb-22,2280.10,2307.95,2276.25,2283.95
28-Feb-22,2243.00,2367.35,2243.00,2359.55
02-Mar-22,2334.45,2401.00,2329.20,2398.55
03-Mar-22,2400.00,2414.85,2370.05,2378.30
04-Mar-22,2353.00,2364.30,2320.35,2325.55
07-Mar-22,2278.70,2312.10,2222.00,2239.55
08-Mar-22,2211.50,2246.00,2180.00,2235.50
09-Mar-22,2236.00,2367.00,2234.15,2354.10
10-Mar-22,2400.00,2405.00,2360.00,2392.25
11-Mar-22,2376.05,2411.00,2376.05,2399.15
14-Mar-22,2386.90,2424.40,2374.00,2418.85
15-Mar-22,2427.95,2427.95,2340.85,2363.45
16-Mar-22,2382.00,2407.90,2377.10,2403.35
17-Mar-22,2432.75,2497.40,2415.10,2481.70
21-Mar-22,2444.00,2484.00,2439.00,2467.40
22-Mar-22,2460.10,2534.95,2453.60,2531.15
23-Mar-22,2523.00,2564.85,2523.00,2539.20
24-Mar-22,2510.00,2584.15,2510.00,2578.65
25-Mar-22,2582.50,2616.00,2577.00,2595.85
28-Mar-22,2610.00,2629.75,2586.50,2621.95
29-Mar-22,2638.00,2638.00,2607.40,2622.55
30-Mar-22,2639.90,2688.00,2617.10,2672.95
31-Mar-22,2664.95,2669.70,2628.60,2634.75
01-Apr-22,2636.00,2665.15,2622.00,2655.85
04-Apr-22,2655.45,2675.00,2641.65,2663.70
05-Apr-22,2651.10,2669.90,2620.70,2626.05
06-Apr-22,2587.10,2634.50,2587.10,2619.05
07-Apr-22,2595.10,2606.00,2567.00,2572.85
08-Apr-22,2560.00,2625.00,2560.00,2615.65
11-Apr-22,2600.00,2638.55,2583.00,2610.20
12-Apr-22,2587.00,2602.60,2555.40,2561.05
13-Apr-22,2574.50,2592.60,2545.50,2551.65
18-Apr-22,2533.00,2559.80,2521.80,2543.85
19-Apr-22,2558.00,2668.00,2551.05,2640.80
20-Apr-22,2657.10,2734.00,2649.10,2718.45
21-Apr-22,2750.90,2789.00,2732.00,2782.10
22-Apr-22,2758.90,2802.00,2744.20,2758.80
25-Apr-22,2742.40,2758.40,2663.65,2695.00
26-Apr-22,2710.00,2795.00,2707.70,2775.65
27-Apr-22,2755.85,2828.00,2755.05,2778.35
28-Apr-22,2809.95,2851.00,2786.10,2819.85
29-Apr-22,2856.15,2856.15,2777.30,2790.25
02-May-22,2762.00,2805.50,2758.05,2780.45
04-May-22,2785.00,2790.00,2676.30,2693.65
05-May-22,2723.50,2730.00,2632.00,2640.90
06-May-22,2612.20,2659.00,2593.55,2620.65
09-May-22,2574.95,2597.10,2507.00,2518.30
10-May-22,2495.00,2526.60,2458.00,2474.65
11-May-22,2472.65,2484.95,2421.95,2449.30
12-May-22,2427.50,2434.85,2370.00,2399.40
13-May-22,2426.00,2478.00,2415.35,2426.60
16-May-22,2434.45,2481.00,2416.65,2427.20
17-May-22,2435.10,2539.90,2432.00,2529.15
18-May-22,2539.65,2570.00,2508.25,2538.35
19-May-22,2484.00,2512.50,2466.05,2479.85
20-May-22,2512.50,2644.40,2502.00,2624.45
23-May-22,2631.50,2653.55,2593.00,2606.90
24-May-22,2607.00,2638.00,2597.70,2615.85
25-May-22,2635.00,2656.70,2601.50,2612.00
26-May-22,2624.40,2634.90,2548.00,2587.10
27-May-22,2593.05,2605.15,2540.10,2575.10
30-May-22,2615.00,2674.00,2594.20,2664.80
31-May-22,2641.40,2678.80,2615.70,2632.65
01-Jun-22,2634.30,2655.20,2616.20,2633.50
02-Jun-22,2634.00,2732.45,2634.00,2724.30
03-Jun-22,2744.00,2817.35,2742.00,2779.50
06-Jun-22,2780.00,2814.00,2751.80,2767.55
07-Jun-22,2769.90,2791.10,2752.05,2772.75
08-Jun-22,2772.75,2781.00,2716.30,2724.05
09-Jun-22,2710.00,2803.00,2710.00,2798.75
10-Jun-22,2771.90,2789.90,2701.50,2714.25
13-Jun-22,2650.00,2672.80,2616.30,2662.90
14-Jun-22,2650.05,2671.85,2613.45,2628.10
15-Jun-22,2617.55,2637.30,2584.40,2596.30
16-Jun-22,2623.00,2659.05,2554.00,2560.00
17-Jun-22,2560.00,2624.85,2556.10,2590.00
20-Jun-22,2605.00,2617.10,2521.10,2543.05
21-Jun-22,2560.00,2593.40,2528.30,2584.10
22-Jun-22,2558.10,2558.30,2501.00,2505.60
23-Jun-22,2515.05,2525.00,2445.00,2464.95
24-Jun-22,2480.00,2511.00,2468.00,2500.05
27-Jun-22,2544.95,2544.95,2481.55,2492.65
28-Jun-22,2482.10,2533.95,2482.10,2527.70
29-Jun-22,2507.20,2597.00,2501.00,2580.15
30-Jun-22,2580.00,2615.90,2566.00,2595.65
01-Jul-22,2574.90,2592.00,2365.00,2408.70
04-Jul-22,2378.95,2442.00,2366.10,2413.70
05-Jul-22,2423.00,2464.90,2417.10,2433.25
06-Jul-22,2420.10,2441.95,2388.00,2411.85
07-Jul-22,2425.90,2433.25,2375.00,2388.10
08-Jul-22,2418.00,2418.00,2382.55,2391.40
11-Jul-22,2376.50,2428.80,2370.00,2423.90
12-Jul-22,2404.00,2439.70,2404.00,2420.45
13-Jul-22,2427.30,2434.00,2373.00,2377.55
14-Jul-22,2388.00,2433.95,2376.95,2397.15
15-Jul-22,2415.00,2415.00,2383.10,2401.80
18-Jul-22,2421.00,2425.00,2392.30,2422.25
19-Jul-22,2400.30,2447.00,2400.30,2437.10
20-Jul-22,2540.00,2542.50,2486.25,2503.00
21-Jul-22,2494.00,2500.00,2467.30,2486.30
22-Jul-22,2500.00,2516.30,2495.00,2503.10
25-Jul-22,2467.45,2467.45,2403.00,2420.40
26-Jul-22,2421.10,2443.90,2411.35,2421.50
27-Jul-22,2419.95,2427.00,2402.00,2419.20
28-Jul-22,2436.00,2467.95,2421.00,2457.10
29-Jul-22,2474.70,2517.10,2464.00,2509.45
01-Aug-22,2519.15,2587.75,2507.60,2574.85
02-Aug-22,2572.50,2607.80,2561.55,2584.65
03-Aug-22,2600.00,2610.00,2567.45,2606.35
04-Aug-22,2610.00,2617.75,2535.00,2571.90
05-Aug-22,2576.00,2578.80,2526.95,2534.00
08-Aug-22,2531.00,2583.55,2531.00,2567.15
10-Aug-22,2576.90,2589.90,2557.05,2582.50
11-Aug-22,2603.10,2609.90,2580.20,2591.10
12-Aug-22,2590.30,2641.35,2582.20,2633.00
16-Aug-22,2646.20,2657.30,2627.30,2651.30
17-Aug-22,2665.00,2676.90,2655.55,2665.15
18-Aug-22,2660.00,2669.00,2640.20,2661.30
19-Aug-22,2650.00,2661.70,2604.95,2613.85
22-Aug-22,2617.00,2631.30,2586.00,2606.60
23-Aug-22,2594.00,2653.20,2591.35,2646.80
24-Aug-22,2640.10,2670.00,2635.35,2639.75
25-Aug-22,2648.95,2662.90,2622.60,2632.05
26-Aug-22,2633.00,2650.00,2607.00,2618.00
29-Aug-22,2585.00,2655.00,2578.05,2597.65
30-Aug-22,2614.00,2645.25,2576.60,2637.95
01-Sep-22,2582.65,2604.95,2550.70,2560.40
02-Sep-22,2560.40,2575.35,2525.70,2530.50
05-Sep-22,2531.00,2581.50,2531.00,2569.80
06-Sep-22,2573.00,2606.00,2572.00,2596.85
07-Sep-22,2575.00,2594.90,2570.00,2581.75
08-Sep-22,2588.25,2598.00,2571.00,2585.40
09-Sep-22,2610.00,2610.00,2564.00,2569.30
12-Sep-22,2570.55,2612.00,2570.55,2598.05
13-Sep-22,2618.00,2629.70,2601.00,2619.75
14-Sep-22,2575.00,2610.00,2572.75,2588.35
15-Sep-22,2583.00,2603.55,2556.75,2562.70
16-Sep-22,2543.75,2553.00,2491.00,2499.20
19-Sep-22,2499.20,2522.70,2481.35,2502.45
20-Sep-22,2522.45,2537.70,2494.70,2502.85
21-Sep-22,2496.75,2533.00,2495.00,2509.75
22-Sep-22,2486.00,2503.00,2472.10,2486.10
23-Sep-22,2485.00,2495.95,2436.10,2439.50
26-Sep-22,2394.05,2417.80,2375.15,2377.35
27-Sep-22,2394.00,2426.00,2360.10,2396.25
28-Sep-22,2360.35,2378.00,2327.10,2332.45
29-Sep-22,2360.00,2367.50,2313.00,2325.30
30-Sep-22,2311.00,2402.00,2311.00,2377.75
03-Oct-22,2391.50,2416.95,2363.00,2369.50
04-Oct-22,2397.80,2418.00,2390.15,2413.20
06-Oct-22,2429.00,2450.00,2418.15,2422.10
07-Oct-22,2414.65,2443.90,2414.65,2432.35
10-Oct-22,2405.00,2417.60,2388.00,2405.80
11-Oct-22,2414.00,2414.00,2351.10,2357.90
12-Oct-22,2352.00,2381.70,2343.10,2375.25
13-Oct-22,2371.40,2394.00,2360.10,2382.80
14-Oct-22,2415.00,2416.35,2369.10,2370.70
17-Oct-22,2355.00,2414.00,2343.60,2408.75
18-Oct-22,2422.00,2463.00,2420.15,2451.25
19-Oct-22,2454.50,2527.85,2441.70,2493.90
20-Oct-22,2485.00,2519.00,2485.00,2500.60
21-Oct-22,2507.70,2516.80,2467.00,2471.60
24-Oct-22,2460.00,2502.50,2455.30,2479.85
25-Oct-22,2499.00,2499.00,2438.00,2441.55
27-Oct-22,2458.00,2468.45,2432.80,2451.15
28-Oct-22,2465.00,2535.00,2459.45,2526.15
31-Oct-22,2541.00,2560.95,2532.20,2549.60
01-Nov-22,2600.00,2600.00,2508.00,2529.85
02-Nov-22,2532.30,2550.20,2515.00,2545.65
03-Nov-22,2529.85,2559.55,2525.05,2555.15
04-Nov-22,2553.90,2600.00,2551.10,2592.75
07-Nov-22,2591.00,2610.30,2574.00,2606.60
09-Nov-22,2610.30,2621.95,2590.05,2604.00
10-Nov-22,2590.00,2596.55,2563.00,2572.50
11-Nov-22,2600.00,2636.00,2588.00,2631.80
14-Nov-22,2630.75,2642.00,2605.15,2619.05
15-Nov-22,2622.30,2626.40,2590.00,2607.30
16-Nov-22,2610.00,2615.95,2581.35,2592.35
17-Nov-22,2584.95,2613.00,2580.00,2599.05
18-Nov-22,2606.75,2609.00,2571.10,2597.65
21-Nov-22,2588.00,2588.00,2543.10,2550.90
22-Nov-22,2545.00,2568.50,2536.50,2565.05
23-Nov-22,2575.00,2577.90,2552.25,2557.05
24-Nov-22,2566.00,2594.00,2548.20,2579.10
25-Nov-22,2589.00,2624.90,2582.10,2617.60
28-Nov-22,2608.90,2721.05,2502.00,2707.55
29-Nov-22,2703.95,2731.65,2694.00,2712.20
30-Nov-22,2712.50,2745.45,2698.20,2731.35
01-Dec-22,2741.80,2755.00,2716.00,2723.30
02-Dec-22,2730.00,2748.00,2700.60,2722.15
05-Dec-22,2712.00,2716.75,2678.00,2682.45
06-Dec-22,2665.10,2697.00,2661.00,2690.20
07-Dec-22,2685.00,2695.00,2642.15,2650.50
08-Dec-22,2660.00,2665.00,2640.10,2649.25
09-Dec-22,2646.00,2660.00,2601.85,2609.10
12-Dec-22,2585.50,2623.00,2585.00,2613.10
13-Dec-22,2613.10,2633.00,2606.70,2625.00
14-Dec-22,2637.65,2638.95,2611.00,2615.50
15-Dec-22,2602.50,2615.00,2571.00,2578.35
16-Dec-22,2571.00,2618.80,2558.15,2565.60
19-Dec-22,2581.00,2604.00,2566.70,2599.30
20-Dec-22,2583.90,2626.00,2566.00,2621.80
21-Dec-22,2621.00,2633.00,2576.10,2584.50
22-Dec-22,2598.00,2604.65,2566.75,2577.80
23-Dec-22,2563.30,2590.50,2492.25,2502.20
26-Dec-22,2514.75,2542.00,2492.40,2524.05
27-Dec-22,2530.00,2548.80,2515.25,2544.70
28-Dec-22,2538.00,2549.80,2521.50,2544.45
29-Dec-22,2527.00,2548.90,2525.50,2543.30
30-Dec-22,2545.10,2577.00,2541.10,2547.20
02-Jan-23,2550.00,2579.00,2548.20,2575.90
03-Jan-23,2565.05,2573.00,2547.80,2557.05
04-Jan-23,2557.00,2561.05,2514.00,2518.55
05-Jan-23,2523.50,2536.40,2504.00,2514.05
06-Jan-23,2526.65,2547.95,2518.30,2536.90
09-Jan-23,2545.30,2602.00,2543.35,2596.80
10-Jan-23,2606.00,2606.00,2546.00,2558.40
11-Jan-23,2552.50,2558.00,2521.10,2526.15
12-Jan-23,2524.85,2532.50,2465.00,2471.60
13-Jan-23,2458.40,2472.90,2434.60,2467.60
16-Jan-23,2472.70,2479.65,2427.00,2444.10
17-Jan-23,2458.00,2483.00,2450.60,2478.80
18-Jan-23,2473.50,2491.10,2460.35,2474.70
19-Jan-23,2472.90,2481.15,2456.65,2472.05
20-Jan-23,2475.00,2475.00,2437.25,2442.65
23-Jan-23,2449.00,2466.20,2425.00,2430.30
24-Jan-23,2440.00,2443.65,2387.35,2415.95
25-Jan-23,2412.45,2414.70,2380.00,2382.55
27-Jan-23,2384.40,2387.35,2311.65,2337.35
30-Jan-23,2331.70,2371.90,2301.00,2359.75
31-Jan-23,2382.00,2387.65,2341.00,2353.85
01-Feb-23,2379.95,2379.95,2305.00,2339.90
02-Feb-23,2318.00,2348.00,2311.00,2326.95
03-Feb-23,2349.00,2349.00,2293.00,2329.00
06-Feb-23,2315.00,2321.00,2305.80,2311.45
07-Feb-23,2312.00,2327.40,2293.00,2305.90
08-Feb-23,2313.00,2359.90,2307.00,2351.95
09-Feb-23,2353.45,2370.85,2334.00,2356.05
10-Feb-23,2354.90,2354.90,2321.30,2336.65
13-Feb-23,2340.20,2350.00,2313.55,2323.35
14-Feb-23,2329.95,2381.90,2323.65,2378.10
15-Feb-23,2376.00,2437.20,2373.00,2431.95
16-Feb-23,2449.45,2463.80,2425.05,2430.05
17-Feb-23,2420.00,2447.50,2410.60,2440.20
20-Feb-23,2445.00,2449.75,2410.10,2414.40
21-Feb-23,2424.00,2446.80,2412.35,2434.10
22-Feb-23,2425.95,2430.00,2375.05,2378.90
23-Feb-23,2378.00,2394.75,2361.35,2367.50
24-Feb-23,2372.00,2396.15,2368.00,2383.70
27-Feb-23,2382.00,2389.65,2351.70,2367.85
28-Feb-23,2356.10,2367.00,2313.65,2322.55
01-Mar-23,2344.00,2345.50,2323.25,2343.90
02-Mar-23,2337.00,2351.65,2321.60,2326.05
03-Mar-23,2349.15,2393.45,2341.55,2385.40
06-Mar-23,2400.00,2424.60,2400.00,2408.70
08-Mar-23,2408.70,2419.00,2385.00,2417.35
09-Mar-23,2416.00,2416.90,2355.10,2359.25
10-Mar-23,2341.50,2344.00,2315.05,2322.70
13-Mar-23,2329.00,2344.00,2275.00,2284.50
14-Mar-23,2280.00,2304.95,2269.05,2275.95
15-Mar-23,2284.10,2298.30,2227.40,2237.05
16-Mar-23,2243.00,2254.00,2202.20,2225.90
17-Mar-23,2244.75,2251.95,2212.70,2223.10
20-Mar-23,2215.00,2220.00,2180.00,2201.25
21-Mar-23,2218.95,2274.00,2217.00,2269.70
22-Mar-23,2285.00,2291.45,2270.00,2276.60
23-Mar-23,2268.00,2269.90,2243.05,2247.80
24-Mar-23,2245.25,2250.00,2198.00,2203.30
27-Mar-23,2217.50,2254.00,2200.20,2237.55
28-Mar-23,2245.00,2256.50,2237.00,2248.00
29-Mar-23,2239.00,2244.80,2211.10,2234.70
31-Mar-23,2255.00,2343.45,2254.70,2331.05
03-Apr-23,2345.00,2349.00,2315.00,2331.45
05-Apr-23,2348.00,2348.00,2308.55,2325.85
06-Apr-23,2318.15,2354.00,2318.15,2341.45
10-Apr-23,2350.00,2350.40,2321.55,2324.85
11-Apr-23,2334.00,2341.00,2324.05,2336.35
12-Apr-23,2336.35,2367.80,2330.05,2346.65
13-Apr-23,2353.00,2365.80,2342.00,2355.50
17-Apr-23,2424.95,2424.95,2349.05,2367.45
18-Apr-23,2377.00,2377.00,2326.00,2340.35
19-Apr-23,2339.05,2357.90,2332.20,2352.00
20-Apr-23,2354.10,2359.00,2332.10,2346.05
21-Apr-23,2350.65,2361.00,2336.40,2349.00
24-Apr-23,2375.00,2380.90,2348.00,2358.00
25-Apr-23,2366.00,2380.60,2350.50,2376.05
26-Apr-23,2379.00,2386.10,2354.05,2362.10
27-Apr-23,2375.00,2384.00,2364.00,2377.05
28-Apr-23,2382.00,2423.90,2381.75,2420.50
02-May-23,2436.20,2445.80,2428.10,2441.05
03-May-23,2445.00,2445.00,2413.05,2420.10
04-May-23,2421.15,2452.85,2414.60,2448.00
05-May-23,2441.00,2461.35,2436.00,2441.75
08-May-23,2450.00,2483.65,2444.15,2471.90
09-May-23,2475.00,2486.80,2463.25,2479.55
10-May-23,2490.00,2499.85,2481.20,2496.60
11-May-23,2498.95,2509.50,2476.55,2480.30
12-May-23,2469.80,2487.40,2456.50,2484.35
15-May-23,2489.90,2504.55,2473.15,2489.25
16-May-23,2494.00,2499.60,2450.15,2453.80
17-May-23,2463.00,2465.00,2429.00,2439.30
18-May-23,2449.55,2457.00,2427.15,2434.05
19-May-23,2434.05,2445.95,2418.85,2441.95
22-May-23,2435.00,2466.00,2432.35,2455.00
23-May-23,2460.65,2468.00,2451.45,2454.55
24-May-23,2445.90,2464.00,2433.45,2440.25
25-May-23,2433.90,2449.00,2416.05,2439.95
26-May-23,2458.00,2509.00,2450.75,2506.50
29-May-23,2521.00,2530.00,2507.20,2520.60
30-May-23,2520.60,2537.70,2514.35,2519.95
31-May-23,2500.00,2509.85,2461.00,2469.90
01-Jun-23,2480.15,2484.90,2458.00,2463.25
02-Jun-23,2471.00,2482.85,2451.00,2455.20
05-Jun-23,2467.20,2483.75,2458.45,2477.25
06-Jun-23,2483.45,2487.70,2462.00,2479.35
07-Jun-23,2487.00,2500.00,2472.60,2498.15
08-Jun-23,2506.00,2516.85,2491.00,2499.65
09-Jun-23,2507.00,2508.55,2478.00,2481.95
12-Jun-23,2475.50,2489.20,2465.00,2484.15
13-Jun-23,2495.00,2523.45,2486.25,2520.85
14-Jun-23,2521.00,2555.00,2517.00,2551.85
15-Jun-23,2551.80,2562.55,2535.50,2552.55
16-Jun-23,2560.20,2582.40,2560.20,2577.40
